timestamp,electricity_cost,year,month,day,hour,day_of_week
2023-01-01 00:59:11,0.01,2023,1,1,0,6
2023-01-01 01:59:11,0.009,2023,1,1,1,6
2023-01-01 02:59:11,0.006,2023,1,1,2,6
2023-01-01 03:59:11,0.009,2023,1,1,3,6
2023-01-01 04:59:11,0.01,2023,1,1,4,6
2023-01-01 05:59:11,0.058,2023,1,1,5,6
2023-01-01 06:59:11,0.223,2023,1,1,6,6
2023-01-01 07:59:11,0.341,2023,1,1,7,6
2023-01-01 08:59:11,0.487,2023,1,1,8,6
2023-01-01 09:59:11,0.667,2023,1,1,9,6
2023-01-01 10:59:11,0.667,2023,1,1,10,6
2023-01-01 11:59:11,0.625,2023,1,1,11,6
2023-01-01 12:59:11,1.948,2023,1,1,12,6
2023-01-01 13:59:11,2.652,2023,1,1,13,6
2023-01-01 14:59:11,4.019,2023,1,1,14,6
2023-01-01 15:59:11,5.063,2023,1,1,15,6
2023-01-01 16:59:11,5.965,2023,1,1,16,6
2023-01-01 17:59:11,5.899,2023,1,1,17,6
2023-01-01 18:59:11,5.286,2023,1,1,18,6
2023-01-01 19:59:11,4.915,2023,1,1,19,6
2023-01-01 20:59:11,5.056,2023,1,1,20,6
2023-01-01 21:59:11,3.85,2023,1,1,21,6
2023-01-01 22:59:11,6.37,2023,1,1,22,6
2023-01-01 23:59:11,5.684,2023,1,1,23,6
2023-01-02 00:59:11,5.815,2023,1,2,0,0
2023-01-02 01:59:11,4.858,2023,1,2,1,0
2023-01-02 02:59:11,5.509,2023,1,2,2,0
2023-01-02 03:59:11,7.78,2023,1,2,3,0
2023-01-02 04:59:11,11.282,2023,1,2,4,0
2023-01-02 05:59:11,15.201,2023,1,2,5,0
2023-01-02 06:59:11,16.058,2023,1,2,6,0
2023-01-02 07:59:11,16.176,2023,1,2,7,0
2023-01-02 08:59:11,16.017,2023,1,2,8,0
2023-01-02 09:59:11,15.769,2023,1,2,9,0
2023-01-02 10:59:11,15.882,2023,1,2,10,0
2023-01-02 11:59:11,15.814,2023,1,2,11,0
2023-01-02 12:59:11,16.302,2023,1,2,12,0
2023-01-02 13:59:11,17.087,2023,1,2,13,0
2023-01-02 14:59:11,17.918,2023,1,2,14,0
2023-01-02 15:59:11,18.7,2023,1,2,15,0
2023-01-02 16:59:11,19.221,2023,1,2,16,0
2023-01-02 17:59:11,18.091,2023,1,2,17,0
2023-01-02 18:59:11,16.83,2023,1,2,18,0
2023-01-02 19:59:11,15.584,2023,1,2,19,0
2023-01-02 20:59:11,14.484,2023,1,2,20,0
2023-01-02 21:59:11,12.987,2023,1,2,21,0
2023-01-02 22:59:11,8.669,2023,1,2,22,0
2023-01-02 23:59:11,8.132,2023,1,2,23,0
2023-01-03 00:59:11,8.133,2023,1,3,0,1
2023-01-03 01:59:11,7.858,2023,1,3,1,1
2023-01-03 02:59:11,7.956,2023,1,3,2,1
2023-01-03 03:59:11,8.485,2023,1,3,3,1
2023-01-03 04:59:11,11.273,2023,1,3,4,1
2023-01-03 05:59:11,17.046,2023,1,3,5,1
2023-01-03 06:59:11,18.031,2023,1,3,6,1
2023-01-03 07:59:11,18.378,2023,1,3,7,1
2023-01-03 08:59:11,18.543,2023,1,3,8,1
2023-01-03 09:59:11,18.644,2023,1,3,9,1
2023-01-03 10:59:11,18.095,2023,1,3,10,1
2023-01-03 11:59:11,17.7,2023,1,3,11,1
2023-01-03 12:59:11,17.937,2023,1,3,12,1
2023-01-03 13:59:11,18.45,2023,1,3,13,1
2023-01-03 14:59:11,18.327,2023,1,3,14,1
2023-01-03 15:59:11,18.779,2023,1,3,15,1
2023-01-03 16:59:11,18.582,2023,1,3,16,1
2023-01-03 17:59:11,17.709,2023,1,3,17,1
2023-01-03 18:59:11,16.458,2023,1,3,18,1
2023-01-03 19:59:11,14.416,2023,1,3,19,1
2023-01-03 20:59:11,12.57,2023,1,3,20,1
2023-01-03 21:59:11,10.303,2023,1,3,21,1
2023-01-03 22:59:11,9.117,2023,1,3,22,1
2023-01-03 23:59:11,8.672,2023,1,3,23,1
2023-01-04 00:59:11,7.692,2023,1,4,0,2
2023-01-04 01:59:11,7.619,2023,1,4,1,2
2023-01-04 02:59:11,7.893,2023,1,4,2,2
2023-01-04 03:59:11,8.99,2023,1,4,3,2
2023-01-04 04:59:11,12.404,2023,1,4,4,2
2023-01-04 05:59:11,13.939,2023,1,4,5,2
2023-01-04 06:59:11,14.07,2023,1,4,6,2
2023-01-04 07:59:11,14.071,2023,1,4,7,2
2023-01-04 08:59:11,13.338,2023,1,4,8,2
2023-01-04 09:59:11,13.087,2023,1,4,9,2
2023-01-04 10:59:11,13.191,2023,1,4,10,2
2023-01-04 11:59:11,14.858,2023,1,4,11,2
2023-01-04 12:59:11,14.309,2023,1,4,12,2
2023-01-04 13:59:11,14.306,2023,1,4,13,2
2023-01-04 14:59:11,13.758,2023,1,4,14,2
2023-01-04 15:59:11,14.678,2023,1,4,15,2
2023-01-04 16:59:11,13.751,2023,1,4,16,2
2023-01-04 17:59:11,13.187,2023,1,4,17,2
2023-01-04 18:59:11,7.102,2023,1,4,18,2
2023-01-04 19:59:11,6.299,2023,1,4,19,2
2023-01-04 20:59:11,4.173,2023,1,4,20,2
2023-01-04 21:59:11,3.39,2023,1,4,21,2
2023-01-04 22:59:11,3.303,2023,1,4,22,2
2023-01-04 23:59:11,3.097,2023,1,4,23,2
2023-01-05 00:59:11,3.045,2023,1,5,0,3
2023-01-05 01:59:11,3.054,2023,1,5,1,3
2023-01-05 02:59:11,3.149,2023,1,5,2,3
2023-01-05 03:59:11,4.378,2023,1,5,3,3
2023-01-05 04:59:11,6.897,2023,1,5,4,3
2023-01-05 05:59:11,9.408,2023,1,5,5,3
2023-01-05 06:59:11,10.289,2023,1,5,6,3
2023-01-05 07:59:11,11.871,2023,1,5,7,3
2023-01-05 08:59:11,14.163,2023,1,5,8,3
2023-01-05 09:59:11,15.36,2023,1,5,9,3
2023-01-05 10:59:11,15.399,2023,1,5,10,3
2023-01-05 11:59:11,15.684,2023,1,5,11,3
2023-01-05 12:59:11,16.434,2023,1,5,12,3
2023-01-05 13:59:11,17.072,2023,1,5,13,3
2023-01-05 14:59:11,18.545,2023,1,5,14,3
2023-01-05 15:59:11,20.903,2023,1,5,15,3
2023-01-05 16:59:11,20.9,2023,1,5,16,3
2023-01-05 17:59:11,19.108,2023,1,5,17,3
2023-01-05 18:59:11,17.606,2023,1,5,18,3
2023-01-05 19:59:11,16.348,2023,1,5,19,3
2023-01-05 20:59:11,15.529,2023,1,5,20,3
2023-01-05 21:59:11,13.97,2023,1,5,21,3
2023-01-05 22:59:11,11.793,2023,1,5,22,3
2023-01-05 23:59:11,11.121,2023,1,5,23,3
2023-01-06 00:59:11,10.64,2023,1,6,0,4
2023-01-06 01:59:11,9.057,2023,1,6,1,4
2023-01-06 02:59:11,9.012,2023,1,6,2,4
2023-01-06 03:59:11,10.792,2023,1,6,3,4
2023-01-06 04:59:11,11.079,2023,1,6,4,4
2023-01-06 05:59:11,14.113,2023,1,6,5,4
2023-01-06 06:59:11,14.913,2023,1,6,6,4
2023-01-06 07:59:11,13.96,2023,1,6,7,4
2023-01-06 08:59:11,13.549,2023,1,6,8,4
2023-01-06 09:59:11,12.773,2023,1,6,9,4
2023-01-06 10:59:11,12.851,2023,1,6,10,4
2023-01-06 11:59:11,11.747,2023,1,6,11,4
2023-01-06 12:59:11,14.029,2023,1,6,12,4
2023-01-06 13:59:11,14.44,2023,1,6,13,4
2023-01-06 14:59:11,14.918,2023,1,6,14,4
2023-01-06 15:59:11,16.579,2023,1,6,15,4
2023-01-06 16:59:11,15.632,2023,1,6,16,4
2023-01-06 17:59:11,13.191,2023,1,6,17,4
2023-01-06 18:59:11,11.794,2023,1,6,18,4
2023-01-06 19:59:11,11.112,2023,1,6,19,4
2023-01-06 20:59:11,8.168,2023,1,6,20,4
2023-01-06 21:59:11,7.891,2023,1,6,21,4
2023-01-06 22:59:11,7.884,2023,1,6,22,4
2023-01-06 23:59:11,7.692,2023,1,6,23,4
2023-01-07 00:59:11,7.693,2023,1,7,0,5
2023-01-07 01:59:11,7.805,2023,1,7,1,5
2023-01-07 02:59:11,8.121,2023,1,7,2,5
2023-01-07 03:59:11,8.279,2023,1,7,3,5
2023-01-07 04:59:11,8.56,2023,1,7,4,5
2023-01-07 05:59:11,8.357,2023,1,7,5,5
2023-01-07 06:59:11,8.798,2023,1,7,6,5
2023-01-07 07:59:11,10.681,2023,1,7,7,5
2023-01-07 08:59:11,9.928,2023,1,7,8,5
2023-01-07 09:59:11,8.778,2023,1,7,9,5
2023-01-07 10:59:11,8.806,2023,1,7,10,5
2023-01-07 11:59:11,8.869,2023,1,7,11,5
2023-01-07 12:59:11,8.856,2023,1,7,12,5
2023-01-07 13:59:11,8.683,2023,1,7,13,5
2023-01-07 14:59:11,8.792,2023,1,7,14,5
2023-01-07 15:59:11,8.655,2023,1,7,15,5
2023-01-07 16:59:11,8.622,2023,1,7,16,5
2023-01-07 17:59:11,8.183,2023,1,7,17,5
2023-01-07 18:59:11,7.368,2023,1,7,18,5
2023-01-07 19:59:11,6.599,2023,1,7,19,5
2023-01-07 20:59:11,5.368,2023,1,7,20,5
2023-01-07 21:59:11,3.949,2023,1,7,21,5
2023-01-07 22:59:11,2.688,2023,1,7,22,5
2023-01-07 23:59:11,1.023,2023,1,7,23,5
2023-01-08 00:59:11,1.001,2023,1,8,0,6
2023-01-08 01:59:11,0.458,2023,1,8,1,6
2023-01-08 02:59:11,0.614,2023,1,8,2,6
2023-01-08 03:59:11,1.091,2023,1,8,3,6
2023-01-08 04:59:11,0.992,2023,1,8,4,6
2023-01-08 05:59:11,1.812,2023,1,8,5,6
2023-01-08 06:59:11,2.979,2023,1,8,6,6
2023-01-08 07:59:11,3.199,2023,1,8,7,6
2023-01-08 08:59:11,3.874,2023,1,8,8,6
2023-01-08 09:59:11,5.17,2023,1,8,9,6
2023-01-08 10:59:11,5.17,2023,1,8,10,6
2023-01-08 11:59:11,5.386,2023,1,8,11,6
2023-01-08 12:59:11,6.04,2023,1,8,12,6
2023-01-08 13:59:11,6.984,2023,1,8,13,6
2023-01-08 14:59:11,7.272,2023,1,8,14,6
2023-01-08 15:59:11,7.611,2023,1,8,15,6
2023-01-08 16:59:11,7.69,2023,1,8,16,6
2023-01-08 17:59:11,7.218,2023,1,8,17,6
2023-01-08 18:59:11,6.708,2023,1,8,18,6
2023-01-08 19:59:11,6.315,2023,1,8,19,6
2023-01-08 20:59:11,5.502,2023,1,8,20,6
2023-01-08 21:59:11,5.092,2023,1,8,21,6
2023-01-08 22:59:11,7.594,2023,1,8,22,6
2023-01-08 23:59:11,7.082,2023,1,8,23,6
2023-01-09 00:59:11,6.631,2023,1,9,0,0
2023-01-09 01:59:11,4.335,2023,1,9,1,0
2023-01-09 02:59:11,5.207,2023,1,9,2,0
2023-01-09 03:59:11,7.589,2023,1,9,3,0
2023-01-09 04:59:11,9.098,2023,1,9,4,0
2023-01-09 05:59:11,8.989,2023,1,9,5,0
2023-01-09 06:59:11,9.086,2023,1,9,6,0
2023-01-09 07:59:11,9.13,2023,1,9,7,0
2023-01-09 08:59:11,9.092,2023,1,9,8,0
2023-01-09 09:59:11,9.136,2023,1,9,9,0
2023-01-09 10:59:11,9.121,2023,1,9,10,0
2023-01-09 11:59:11,9.108,2023,1,9,11,0
2023-01-09 12:59:11,9.094,2023,1,9,12,0
2023-01-09 13:59:11,9.133,2023,1,9,13,0
2023-01-09 14:59:11,9.065,2023,1,9,14,0
2023-01-09 15:59:11,8.951,2023,1,9,15,0
2023-01-09 16:59:11,8.936,2023,1,9,16,0
2023-01-09 17:59:11,8.932,2023,1,9,17,0
2023-01-09 18:59:11,9.055,2023,1,9,18,0
2023-01-09 19:59:11,9.409,2023,1,9,19,0
2023-01-09 20:59:11,9.222,2023,1,9,20,0
2023-01-09 21:59:11,8.865,2023,1,9,21,0
2023-01-09 22:59:11,8.366,2023,1,9,22,0
2023-01-09 23:59:11,8.795,2023,1,9,23,0
2023-01-10 00:59:11,8.67,2023,1,10,0,1
2023-01-10 01:59:11,8.807,2023,1,10,1,1
2023-01-10 02:59:11,9.148,2023,1,10,2,1
2023-01-10 03:59:11,10.012,2023,1,10,3,1
2023-01-10 04:59:11,12.958,2023,1,10,4,1
2023-01-10 05:59:11,12.948,2023,1,10,5,1
2023-01-10 06:59:11,10.997,2023,1,10,6,1
2023-01-10 07:59:11,10.721,2023,1,10,7,1
2023-01-10 08:59:11,11.857,2023,1,10,8,1
2023-01-10 09:59:11,13.048,2023,1,10,9,1
2023-01-10 10:59:11,15.408,2023,1,10,10,1
2023-01-10 11:59:11,15.397,2023,1,10,11,1
2023-01-10 12:59:11,15.611,2023,1,10,12,1
2023-01-10 13:59:11,15.666,2023,1,10,13,1
2023-01-10 14:59:11,15.324,2023,1,10,14,1
2023-01-10 15:59:11,15.711,2023,1,10,15,1
2023-01-10 16:59:11,18.609,2023,1,10,16,1
2023-01-10 17:59:11,16.429,2023,1,10,17,1
2023-01-10 18:59:11,11.62,2023,1,10,18,1
2023-01-10 19:59:11,15.624,2023,1,10,19,1
2023-01-10 20:59:11,11.626,2023,1,10,20,1
2023-01-10 21:59:11,9.578,2023,1,10,21,1
2023-01-10 22:59:11,5.796,2023,1,10,22,1
2023-01-10 23:59:11,3.504,2023,1,10,23,1
2023-01-11 00:59:11,2.769,2023,1,11,0,2
2023-01-11 01:59:11,2.483,2023,1,11,1,2
2023-01-11 02:59:11,4.616,2023,1,11,2,2
2023-01-11 03:59:11,7.239,2023,1,11,3,2
2023-01-11 04:59:11,12.608,2023,1,11,4,2
2023-01-11 05:59:11,10.465,2023,1,11,5,2
2023-01-11 06:59:11,7.998,2023,1,11,6,2
2023-01-11 07:59:11,7.696,2023,1,11,7,2
2023-01-11 08:59:11,7.578,2023,1,11,8,2
2023-01-11 09:59:11,7.622,2023,1,11,9,2
2023-01-11 10:59:11,7.575,2023,1,11,10,2
2023-01-11 11:59:11,7.348,2023,1,11,11,2
2023-01-11 12:59:11,7.647,2023,1,11,12,2
2023-01-11 13:59:11,8.35,2023,1,11,13,2
2023-01-11 14:59:11,8.452,2023,1,11,14,2
2023-01-11 15:59:11,8.149,2023,1,11,15,2
2023-01-11 16:59:11,8.259,2023,1,11,16,2
2023-01-11 17:59:11,7.479,2023,1,11,17,2
2023-01-11 18:59:11,7.168,2023,1,11,18,2
2023-01-11 19:59:11,6.601,2023,1,11,19,2
2023-01-11 20:59:11,5.49,2023,1,11,20,2
2023-01-11 21:59:11,4.765,2023,1,11,21,2
2023-01-11 22:59:11,2.187,2023,1,11,22,2
2023-01-11 23:59:11,0.611,2023,1,11,23,2
2023-01-12 00:59:11,0.516,2023,1,12,0,3
2023-01-12 01:59:11,0.011,2023,1,12,1,3
2023-01-12 02:59:11,0.3,2023,1,12,2,3
2023-01-12 03:59:11,2.743,2023,1,12,3,3
2023-01-12 04:59:11,3.961,2023,1,12,4,3
2023-01-12 05:59:11,6.598,2023,1,12,5,3
2023-01-12 06:59:11,7.17,2023,1,12,6,3
2023-01-12 07:59:11,7.153,2023,1,12,7,3
2023-01-12 08:59:11,7.293,2023,1,12,8,3
2023-01-12 09:59:11,7.339,2023,1,12,9,3
2023-01-12 10:59:11,7.326,2023,1,12,10,3
2023-01-12 11:59:11,7.794,2023,1,12,11,3
2023-01-12 12:59:11,8.114,2023,1,12,12,3
2023-01-12 13:59:11,8.188,2023,1,12,13,3
2023-01-12 14:59:11,8.229,2023,1,12,14,3
2023-01-12 15:59:11,8.403,2023,1,12,15,3
2023-01-12 16:59:11,8.652,2023,1,12,16,3
2023-01-12 17:59:11,8.78,2023,1,12,17,3
2023-01-12 18:59:11,8.149,2023,1,12,18,3
2023-01-12 19:59:11,8.195,2023,1,12,19,3
2023-01-12 20:59:11,7.352,2023,1,12,20,3
2023-01-12 21:59:11,4.674,2023,1,12,21,3
2023-01-12 22:59:11,3.59,2023,1,12,22,3
2023-01-12 23:59:11,2.406,2023,1,12,23,3
2023-01-13 00:59:11,1.819,2023,1,13,0,4
2023-01-13 01:59:11,2.031,2023,1,13,1,4
2023-01-13 02:59:11,2.73,2023,1,13,2,4
2023-01-13 03:59:11,3.335,2023,1,13,3,4
2023-01-13 04:59:11,6.17,2023,1,13,4,4
2023-01-13 05:59:11,9.435,2023,1,13,5,4
2023-01-13 06:59:11,10.516,2023,1,13,6,4
2023-01-13 07:59:11,10.805,2023,1,13,7,4
2023-01-13 08:59:11,10.184,2023,1,13,8,4
2023-01-13 09:59:11,9.342,2023,1,13,9,4
2023-01-13 10:59:11,8.418,2023,1,13,10,4
2023-01-13 11:59:11,7.917,2023,1,13,11,4
2023-01-13 12:59:11,8.29,2023,1,13,12,4
2023-01-13 13:59:11,9.0,2023,1,13,13,4
2023-01-13 14:59:11,9.384,2023,1,13,14,4
2023-01-13 15:59:11,10.659,2023,1,13,15,4
2023-01-13 16:59:11,10.582,2023,1,13,16,4
2023-01-13 17:59:11,10.018,2023,1,13,17,4
2023-01-13 18:59:11,9.343,2023,1,13,18,4
2023-01-13 19:59:11,8.458,2023,1,13,19,4
2023-01-13 20:59:11,8.416,2023,1,13,20,4
2023-01-13 21:59:11,7.513,2023,1,13,21,4
2023-01-13 22:59:11,5.468,2023,1,13,22,4
2023-01-13 23:59:11,4.866,2023,1,13,23,4
2023-01-14 00:59:11,4.995,2023,1,14,0,5
2023-01-14 01:59:11,4.648,2023,1,14,1,5
2023-01-14 02:59:11,4.587,2023,1,14,2,5
2023-01-14 03:59:11,4.585,2023,1,14,3,5
2023-01-14 04:59:11,4.961,2023,1,14,4,5
2023-01-14 05:59:11,5.874,2023,1,14,5,5
2023-01-14 06:59:11,5.899,2023,1,14,6,5
2023-01-14 07:59:11,6.258,2023,1,14,7,5
2023-01-14 08:59:11,7.339,2023,1,14,8,5
2023-01-14 09:59:11,7.212,2023,1,14,9,5
2023-01-14 10:59:11,7.193,2023,1,14,10,5
2023-01-14 11:59:11,8.694,2023,1,14,11,5
2023-01-14 12:59:11,8.806,2023,1,14,12,5
2023-01-14 13:59:11,10.876,2023,1,14,13,5
2023-01-14 14:59:11,11.231,2023,1,14,14,5
2023-01-14 15:59:11,11.54,2023,1,14,15,5
2023-01-14 16:59:11,11.156,2023,1,14,16,5
2023-01-14 17:59:11,8.807,2023,1,14,17,5
2023-01-14 18:59:11,7.7,2023,1,14,18,5
2023-01-14 19:59:11,7.537,2023,1,14,19,5
2023-01-14 20:59:11,6.313,2023,1,14,20,5
2023-01-14 21:59:11,4.406,2023,1,14,21,5
2023-01-14 22:59:11,3.014,2023,1,14,22,5
2023-01-14 23:59:11,2.995,2023,1,14,23,5
2023-01-15 00:59:11,2.671,2023,1,15,0,6
2023-01-15 01:59:11,1.43,2023,1,15,1,6
2023-01-15 02:59:11,0.878,2023,1,15,2,6
2023-01-15 03:59:11,0.534,2023,1,15,3,6
2023-01-15 04:59:11,0.666,2023,1,15,4,6
2023-01-15 05:59:11,1.11,2023,1,15,5,6
2023-01-15 06:59:11,1.543,2023,1,15,6,6
2023-01-15 07:59:11,2.098,2023,1,15,7,6
2023-01-15 08:59:11,1.961,2023,1,15,8,6
2023-01-15 09:59:11,1.287,2023,1,15,9,6
2023-01-15 10:59:11,0.762,2023,1,15,10,6
2023-01-15 11:59:11,0.664,2023,1,15,11,6
2023-01-15 12:59:11,0.67,2023,1,15,12,6
2023-01-15 13:59:11,2.101,2023,1,15,13,6
2023-01-15 14:59:11,3.017,2023,1,15,14,6
2023-01-15 15:59:11,3.399,2023,1,15,15,6
2023-01-15 16:59:11,3.037,2023,1,15,16,6
2023-01-15 17:59:11,2.849,2023,1,15,17,6
2023-01-15 18:59:11,1.372,2023,1,15,18,6
2023-01-15 19:59:11,2.287,2023,1,15,19,6
2023-01-15 20:59:11,3.414,2023,1,15,20,6
2023-01-15 21:59:11,3.562,2023,1,15,21,6
2023-01-15 22:59:11,3.889,2023,1,15,22,6
2023-01-15 23:59:11,3.974,2023,1,15,23,6
2023-01-16 00:59:11,3.974,2023,1,16,0,0
2023-01-16 01:59:11,4.243,2023,1,16,1,0
2023-01-16 02:59:11,4.599,2023,1,16,2,0
2023-01-16 03:59:11,5.015,2023,1,16,3,0
2023-01-16 04:59:11,7.349,2023,1,16,4,0
2023-01-16 05:59:11,9.529,2023,1,16,5,0
2023-01-16 06:59:11,9.827,2023,1,16,6,0
2023-01-16 07:59:11,10.006,2023,1,16,7,0
2023-01-16 08:59:11,10.86,2023,1,16,8,0
2023-01-16 09:59:11,10.932,2023,1,16,9,0
2023-01-16 10:59:11,9.9,2023,1,16,10,0
2023-01-16 11:59:11,10.071,2023,1,16,11,0
2023-01-16 12:59:11,9.834,2023,1,16,12,0
2023-01-16 13:59:11,9.888,2023,1,16,13,0
2023-01-16 14:59:11,9.841,2023,1,16,14,0
2023-01-16 15:59:11,9.723,2023,1,16,15,0
2023-01-16 16:59:11,9.612,2023,1,16,16,0
2023-01-16 17:59:11,8.804,2023,1,16,17,0
2023-01-16 18:59:11,7.25,2023,1,16,18,0
2023-01-16 19:59:11,6.566,2023,1,16,19,0
2023-01-16 20:59:11,5.636,2023,1,16,20,0
2023-01-16 21:59:11,5.117,2023,1,16,21,0
2023-01-16 22:59:11,5.184,2023,1,16,22,0
2023-01-16 23:59:11,4.723,2023,1,16,23,0
2023-01-17 00:59:11,4.637,2023,1,17,0,1
2023-01-17 01:59:11,4.488,2023,1,17,1,1
2023-01-17 02:59:11,4.578,2023,1,17,2,1
2023-01-17 03:59:11,5.033,2023,1,17,3,1
2023-01-17 04:59:11,6.619,2023,1,17,4,1
2023-01-17 05:59:11,7.796,2023,1,17,5,1
2023-01-17 06:59:11,8.071,2023,1,17,6,1
2023-01-17 07:59:11,7.988,2023,1,17,7,1
2023-01-17 08:59:11,8.135,2023,1,17,8,1
2023-01-17 09:59:11,8.377,2023,1,17,9,1
2023-01-17 10:59:11,8.796,2023,1,17,10,1
2023-01-17 11:59:11,8.262,2023,1,17,11,1
2023-01-17 12:59:11,7.943,2023,1,17,12,1
2023-01-17 13:59:11,8.313,2023,1,17,13,1
2023-01-17 14:59:11,8.363,2023,1,17,14,1
2023-01-17 15:59:11,8.422,2023,1,17,15,1
2023-01-17 16:59:11,8.081,2023,1,17,16,1
2023-01-17 17:59:11,7.391,2023,1,17,17,1
2023-01-17 18:59:11,6.615,2023,1,17,18,1
2023-01-17 19:59:11,5.91,2023,1,17,19,1
2023-01-17 20:59:11,5.216,2023,1,17,20,1
2023-01-17 21:59:11,4.767,2023,1,17,21,1
2023-01-17 22:59:11,4.384,2023,1,17,22,1
2023-01-17 23:59:11,4.261,2023,1,17,23,1
2023-01-18 00:59:11,4.256,2023,1,18,0,2
2023-01-18 01:59:11,4.215,2023,1,18,1,2
2023-01-18 02:59:11,4.697,2023,1,18,2,2
2023-01-18 03:59:11,5.728,2023,1,18,3,2
2023-01-18 04:59:11,7.348,2023,1,18,4,2
2023-01-18 05:59:11,8.712,2023,1,18,5,2
2023-01-18 06:59:11,9.082,2023,1,18,6,2
2023-01-18 07:59:11,9.076,2023,1,18,7,2
2023-01-18 08:59:11,9.769,2023,1,18,8,2
2023-01-18 09:59:11,9.527,2023,1,18,9,2
2023-01-18 10:59:11,9.285,2023,1,18,10,2
2023-01-18 11:59:11,9.504,2023,1,18,11,2
2023-01-18 12:59:11,9.772,2023,1,18,12,2
2023-01-18 13:59:11,9.812,2023,1,18,13,2
2023-01-18 14:59:11,12.768,2023,1,18,14,2
2023-01-18 15:59:11,11.659,2023,1,18,15,2
2023-01-18 16:59:11,12.802,2023,1,18,16,2
2023-01-18 17:59:11,13.586,2023,1,18,17,2
2023-01-18 18:59:11,12.036,2023,1,18,18,2
2023-01-18 19:59:11,13.189,2023,1,18,19,2
2023-01-18 20:59:11,9.052,2023,1,18,20,2
2023-01-18 21:59:11,8.335,2023,1,18,21,2
2023-01-18 22:59:11,9.192,2023,1,18,22,2
2023-01-18 23:59:11,9.139,2023,1,18,23,2
2023-01-19 00:59:11,9.097,2023,1,19,0,3
2023-01-19 01:59:11,9.341,2023,1,19,1,3
2023-01-19 02:59:11,10.212,2023,1,19,2,3
2023-01-19 03:59:11,11.875,2023,1,19,3,3
2023-01-19 04:59:11,16.803,2023,1,19,4,3
2023-01-19 05:59:11,19.95,2023,1,19,5,3
2023-01-19 06:59:11,18.131,2023,1,19,6,3
2023-01-19 07:59:11,17.147,2023,1,19,7,3
2023-01-19 08:59:11,17.029,2023,1,19,8,3
2023-01-19 09:59:11,15.249,2023,1,19,9,3
2023-01-19 10:59:11,16.112,2023,1,19,10,3
2023-01-19 11:59:11,16.628,2023,1,19,11,3
2023-01-19 12:59:11,17.089,2023,1,19,12,3
2023-01-19 13:59:11,18.736,2023,1,19,13,3
2023-01-19 14:59:11,19.836,2023,1,19,14,3
2023-01-19 15:59:11,19.113,2023,1,19,15,3
2023-01-19 16:59:11,17.227,2023,1,19,16,3
2023-01-19 17:59:11,16.671,2023,1,19,17,3
2023-01-19 18:59:11,16.022,2023,1,19,18,3
2023-01-19 19:59:11,15.803,2023,1,19,19,3
2023-01-19 20:59:11,13.09,2023,1,19,20,3
2023-01-19 21:59:11,11.683,2023,1,19,21,3
2023-01-19 22:59:11,10.768,2023,1,19,22,3
2023-01-19 23:59:11,9.892,2023,1,19,23,3
2023-01-20 00:59:11,9.294,2023,1,20,0,4
2023-01-20 01:59:11,9.096,2023,1,20,1,4
2023-01-20 02:59:11,9.254,2023,1,20,2,4
2023-01-20 03:59:11,9.895,2023,1,20,3,4
2023-01-20 04:59:11,16.432,2023,1,20,4,4
2023-01-20 05:59:11,16.493,2023,1,20,5,4
2023-01-20 06:59:11,16.709,2023,1,20,6,4
2023-01-20 07:59:11,17.599,2023,1,20,7,4
2023-01-20 08:59:11,17.599,2023,1,20,8,4
2023-01-20 09:59:11,17.599,2023,1,20,9,4
2023-01-20 10:59:11,15.288,2023,1,20,10,4
2023-01-20 11:59:11,11.827,2023,1,20,11,4
2023-01-20 12:59:11,12.705,2023,1,20,12,4
2023-01-20 13:59:11,16.463,2023,1,20,13,4
2023-01-20 14:59:11,16.466,2023,1,20,14,4
2023-01-20 15:59:11,15.687,2023,1,20,15,4
2023-01-20 16:59:11,14.623,2023,1,20,16,4
2023-01-20 17:59:11,11.854,2023,1,20,17,4
2023-01-20 18:59:11,10.694,2023,1,20,18,4
2023-01-20 19:59:11,9.851,2023,1,20,19,4
2023-01-20 20:59:11,8.94,2023,1,20,20,4
2023-01-20 21:59:11,8.246,2023,1,20,21,4
2023-01-20 22:59:11,7.564,2023,1,20,22,4
2023-01-20 23:59:11,7.368,2023,1,20,23,4
2023-01-21 00:59:11,7.414,2023,1,21,0,5
2023-01-21 01:59:11,7.537,2023,1,21,1,5
2023-01-21 02:59:11,7.614,2023,1,21,2,5
2023-01-21 03:59:11,7.67,2023,1,21,3,5
2023-01-21 04:59:11,7.69,2023,1,21,4,5
2023-01-21 05:59:11,10.602,2023,1,21,5,5
2023-01-21 06:59:11,15.712,2023,1,21,6,5
2023-01-21 07:59:11,18.297,2023,1,21,7,5
2023-01-21 08:59:11,17.742,2023,1,21,8,5
2023-01-21 09:59:11,16.711,2023,1,21,9,5
2023-01-21 10:59:11,15.718,2023,1,21,10,5
2023-01-21 11:59:11,14.417,2023,1,21,11,5
2023-01-21 12:59:11,14.434,2023,1,21,12,5
2023-01-21 13:59:11,14.59,2023,1,21,13,5
2023-01-21 14:59:11,15.484,2023,1,21,14,5
2023-01-21 15:59:11,19.131,2023,1,21,15,5
2023-01-21 16:59:11,19.206,2023,1,21,16,5
2023-01-21 17:59:11,15.409,2023,1,21,17,5
2023-01-21 18:59:11,14.796,2023,1,21,18,5
